RequestID,Date,Time,IP,Protocol,Method,Scale,TileRow,TileColumn,URI,Status,Bytes,TimeTaken,Referer,UserAgent,Cookie,DateNumber
4461,9/3/2013,39:23.0,-,0,0,15,10090,20758,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10090/20758,200,11327,1,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4462,9/3/2013,39:23.0,-,0,0,15,12257,9680,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12257/9680,200,16864,3,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
4463,9/3/2013,39:23.0,-,0,0,15,12257,9683,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12257/9683,200,18253,4,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
4464,9/3/2013,39:23.0,-,0,0,18,92593,47988,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/92593/47988,200,20214,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0),-,3
4465,9/3/2013,39:23.0,-,0,0,18,92592,47988,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/92592/47988,200,22820,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0),-,3
4466,9/3/2013,39:23.0,-,0,0,18,92593,47990,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/92593/47990,200,22684,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0),-,3
4467,9/3/2013,39:23.0,-,0,0,18,92593,47991,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/92593/47991,200,23279,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0),-,3
4468,9/3/2013,39:23.0,-,0,0,18,92593,47992,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/92593/47992,200,22321,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0),-,3
4469,9/3/2013,39:23.0,-,0,0,16,21014,39017,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39017,200,21956,1,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4470,9/3/2013,39:23.0,-,0,0,16,21014,39020,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39020,200,25963,0,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4471,9/3/2013,39:23.0,-,0,0,14,6157,4827,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6157/4827,200,24767,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4472,9/3/2013,39:23.0,-,0,0,14,6155,4826,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6155/4826,200,23608,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4473,9/3/2013,39:23.0,-,0,0,14,6157,4825,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6157/4825,200,21748,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4474,9/3/2013,39:23.0,-,0,0,7,49,63,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/49/63,200,17497,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4475,9/3/2013,39:23.0,-,0,0,7,51,65,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/51/65,200,7613,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4476,9/3/2013,39:23.0,-,0,0,7,51,63,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/51/63,200,11553,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4477,9/3/2013,39:23.0,-,0,0,7,51,69,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/51/69,200,5485,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4478,9/3/2013,39:23.0,-,0,0,7,51,71,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/51/71,200,9037,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
4479,9/3/2013,39:20.0,-,0,0,15,12511,5378,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12511/5378,200,22028,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),-,3
4480,9/3/2013,39:23.0,-,0,0,5,15,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/15/10,200,14716,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4481,9/3/2013,39:23.0,-,0,0,5,15,12,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/15/12,200,17319,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4482,9/3/2013,39:23.0,-,0,0,15,11807,5648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11807/5648,200,12738,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4483,9/3/2013,39:23.0,-,0,0,15,11805,5649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11805/5649,200,9868,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4484,9/3/2013,39:23.0,-,0,0,15,11806,5649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11806/5649,200,14218,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4485,9/3/2013,39:23.0,-,0,0,15,11807,5649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11807/5649,200,11591,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4486,9/3/2013,39:23.0,-,0,0,11,814,540,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/814/540,200,25867,1,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4487,9/3/2013,39:23.0,-,0,0,11,816,539,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/816/539,200,26172,1,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4488,9/3/2013,39:23.0,-,0,0,11,814,539,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/814/539,200,21108,1,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4489,9/3/2013,39:23.0,-,0,0,15,11809,5649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11809/5649,200,13784,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4490,9/3/2013,39:23.0,-,0,0,11,816,541,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/816/541,200,24423,1,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4491,9/3/2013,39:23.0,-,0,0,11,814,542,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/814/542,200,23580,1,-,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4492,9/3/2013,39:23.0,-,0,0,5,14,12,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/14/12,200,6007,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4493,9/3/2013,39:23.0,-,0,0,5,16,11,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/16/11,200,41380,7,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4494,9/3/2013,39:23.0,-,0,0,2,0,2,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/2/0/2,200,13926,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/534.34 (KHTML, like Gecko) Vehicle Control Safari/534.34",-,3
4495,9/3/2013,39:23.0,-,0,0,2,1,3,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/2/1/3,200,18996,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/534.34 (KHTML, like Gecko) Vehicle Control Safari/534.34",-,3
4496,9/3/2013,39:23.0,-,0,0,9,197,84,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/197/84,200,18709,2,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0,-,3
4497,9/3/2013,39:23.0,-,0,0,5,16,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/16/10,200,10998,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4498,9/3/2013,39:23.0,-,0,0,5,16,12,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/16/12,200,16604,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4499,9/3/2013,39:23.0,-,0,0,14,6069,4606,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6069/4606,200,15517,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4500,9/3/2013,39:23.0,-,0,0,14,6073,4606,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6073/4606,200,17248,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4501,9/3/2013,39:23.0,-,0,0,9,197,85,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/197/85,200,23740,2,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0,-,3
4502,9/3/2013,39:23.0,-,0,0,9,197,86,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/197/86,200,24124,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0,-,3
4503,9/3/2013,39:23.0,-,0,0,4,7,1,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/4/7/1,200,3424,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4504,9/3/2013,39:23.0,-,0,0,4,6,1,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/4/6/1,200,3406,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4505,9/3/2013,39:23.0,-,0,0,4,5,3,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/4/5/3,200,18076,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4506,9/3/2013,39:23.0,-,0,0,4,7,2,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/4/7/2,200,3860,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4507,9/3/2013,39:23.0,-,0,0,15,12323,9648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12323/9648,200,28109,2,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0 SeaMonkey/2.20,-,3
4508,9/3/2013,39:23.0,-,0,0,18,86987,164696,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164696,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4509,9/3/2013,39:23.0,-,0,0,18,86987,164693,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164693,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4510,9/3/2013,39:23.0,-,0,0,18,86987,164692,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164692,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4511,9/3/2013,39:23.0,-,0,0,18,86982,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86982/164691,0,0,3,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4512,9/3/2013,39:23.0,-,0,0,18,86985,164691,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86985/164691,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4513,9/3/2013,39:23.0,-,0,0,18,86987,164697,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/86987/164697,200,2821,0,-,"ArcGISiOS-10.1.1/6.1.3/iPad3,6",-,3
4514,9/3/2013,39:23.0,-,0,0,15,10090,20757,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10090/20757,200,18346,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4515,9/3/2013,39:23.0,-,0,0,15,12319,9647,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9647,200,24372,2,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
4516,9/3/2013,39:23.0,-,0,0,5,14,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/14/10,200,7353,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4517,9/3/2013,39:23.0,-,0,0,5,14,11,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/14/11,200,16767,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4518,9/3/2013,39:23.0,-,0,0,5,15,11,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/15/11,200,18692,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
4519,9/3/2013,39:23.0,-,0,0,16,24641,19298,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19298,200,7542,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",-,3
4520,9/3/2013,39:23.0,-,0,0,16,24643,19298,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24643/19298,200,21367,1,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",-,3
4521,9/3/2013,39:23.0,-,0,0,14,6071,4606,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6071/4606,200,17197,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4522,9/3/2013,39:23.0,-,0,0,16,21014,39016,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39016,200,23686,0,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4523,9/3/2013,39:23.0,-,0,0,16,21014,39018,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39018,200,23543,1,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4524,9/3/2013,39:23.0,-,0,0,16,21014,39021,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39021,200,7380,1,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4525,9/3/2013,39:23.0,-,0,0,16,21014,39019,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21014/39019,200,26726,26,-,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,-,3
4526,9/3/2013,39:23.0,-,0,0,14,9289,6080,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/9289/6080,200,19100,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
4527,9/3/2013,39:23.0,-,0,0,17,74320,48619,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/74320/48619,200,27324,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
4528,9/3/2013,39:23.0,-,0,0,14,9288,6074,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/9288/6074,200,21220,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
4529,9/3/2013,39:23.0,-,0,0,14,9289,6073,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/9289/6073,200,29565,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
4530,9/3/2013,39:23.0,-,0,0,14,9291,6073,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/9291/6073,200,29435,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
4531,9/3/2013,39:23.0,-,0,0,11,715,1096,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/715/1096,200,24513,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; (webde/1.1.0.21); .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),-,3
4532,9/3/2013,39:23.0,-,0,0,11,715,1097,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/715/1097,200,26220,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; (webde/1.1.0.21); .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),-,3
4533,9/3/2013,39:23.0,-,0,0,11,715,1098,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/715/1098,200,26425,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; (webde/1.1.0.21); .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),-,3
4534,9/3/2013,39:23.0,-,0,0,2,1,0,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/2/1/0,200,15632,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/534.34 (KHTML, like Gecko) Vehicle Control Safari/534.34",-,3
4535,9/3/2013,39:23.0,-,0,0,2,0,1,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/2/0/1,200,21638,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/534.34 (KHTML, like Gecko) Vehicle Control Safari/534.34",-,3
4536,9/3/2013,39:23.0,-,0,0,15,12273,8934,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12273/8934,200,20803,1,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4537,9/3/2013,39:23.0,-,0,0,15,11809,5648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11809/5648,200,12590,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4538,9/3/2013,39:23.0,-,0,0,15,11808,5648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11808/5648,200,12703,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4539,9/3/2013,39:23.0,-,0,0,15,11805,5650,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11805/5650,200,12376,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4540,9/3/2013,39:23.0,-,0,0,15,11808,5649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/11808/5649,200,12616,2,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
4541,9/3/2013,39:23.0,-,0,0,10,399,167,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/10/399/167,200,20882,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4542,9/3/2013,39:23.0,-,0,0,15,12273,8936,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12273/8936,200,16296,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4543,9/3/2013,39:23.0,-,0,0,15,12273,8933,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12273/8933,200,20540,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
4544,9/3/2013,39:23.0,-,0,0,17,49241,38609,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49241/38609,200,15440,0,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
